GT_Lat,GT_Lon,GT_Depth,Est_Lat,Est_Lon,Est_depth
39.83762568996587,-70.89999687728742,10.0,39.8376747007672,-70.899956673771,nan
39.83762568996587,-70.89968899346846,10.0,39.83773929939175,-70.89966326809882,nan
39.83762568996587,-70.89938110964948,10.0,39.83795264553089,-70.8993630774378,nan
39.83762568996587,-70.89907322583052,10.0,39.83766539826231,-70.89912930849944,nan
39.83762568996587,-70.89876534201156,10.0,39.83748433529661,-70.8985737633332,nan
39.83762568996587,-70.8984574581926,10.0,39.837800857860174,-70.89859536772798,nan
39.83762568996587,-70.89814957437363,10.0,39.83785360543413,-70.89807574116178,nan
39.83762568996587,-70.89784169055467,10.0,39.83801257894195,-70.8981085339953,nan
39.83762568996587,-70.8975338067357,10.0,39.83725288490326,-70.89721765682845,nan
39.83762568996587,-70.89722592291673,10.0,39.83786610771785,-70.89744666786623,nan
39.83762568996587,-70.89691803909777,10.0,39.83727054220586,-70.89667100819244,nan
39.83762568996587,-70.89661015527881,10.0,39.83793626224695,-70.8970038291977,nan
39.83762568996587,-70.89630227145985,10.0,39.83781201641001,-70.89620376471906,nan
39.83762568996587,-70.89599438764088,10.0,39.83781201641001,-70.89620376471906,nan
39.83762568996587,-70.8956865038219,10.0,39.837226746422836,-70.89526246329196,nan
39.83762568996587,-70.89537862000294,10.0,39.83765890893652,-70.89522310533975,nan
39.83762568996587,-70.89507073618398,10.0,39.8368881265215,-70.89384140956419,nan
39.83762568996587,-70.89476285236502,10.0,39.83731753737878,-70.89461116657462,nan
39.83786208872485,-70.90646243748567,10.0,39.837625648363314,-70.90691749021676,nan
39.83786208872485,-70.90615455366671,10.0,39.8368881265215,-70.9073838802865,nan
39.83786208872485,-70.90584666984775,10.0,39.838434905726686,-70.90529451843105,nan
39.83786208872485,-70.90553878602879,10.0,39.83765890893652,-70.90600218451094,nan
39.83786208872485,-70.90523090220981,10.0,39.83845396182503,-70.90457698176112,nan
39.83786208872485,-70.90492301839085,10.0,39.83781201641001,-70.90502152513162,nan
39.83786208872485,-70.90461513457188,10.0,39.838138132221104,-70.90449702654958,nan
39.83786208872485,-70.90430725075292,10.0,39.83793626224695,-70.90422146065299,nan
39.83786208872485,-70.90399936693396,10.0,39.837438689259145,-70.90414734606024,nan
39.83786208872485,-70.903691483115,10.0,39.83786610771785,-70.90377862198446,nan
39.83786208872485,-70.90338359929602,10.0,39.83772654579248,-70.90345218089344,nan
39.83786208872485,-70.90307571547706,10.0,39.83785360543413,-70.90314954868892,nan
39.83786208872485,-70.9027678316581,10.0,39.83808621956896,-70.90261044462657,nan
39.83786208872485,-70.90245994783913,10.0,39.837800857860174,-70.90262992212271,nan
39.83786208872485,-70.90215206402017,10.0,39.838063710594874,-70.90212316834473,nan
39.83786208872485,-70.90184418020121,10.0,39.83795264553089,-70.9018622124129,nan
39.83786208872485,-70.90153629638223,10.0,39.83773929939175,-70.90156202175187,nan
39.83786208872485,-70.90122841256327,10.0,39.83797418166203,-70.901086736751,nan
39.83786208872485,-70.90092052874431,10.0,39.838238452241264,-70.90092624118559,nan
39.83786208872485,-70.90061264492535,10.0,39.83761765622895,-70.90056175263132,nan
39.83786208872485,-70.90030476110638,10.0,39.8380657919788,-70.90019418944647,nan
39.83786208872485,-70.89999687728742,10.0,39.83802354093532,-70.89986010367215,nan
39.83786208872485,-70.89968899346846,10.0,39.83773929939175,-70.89966326809882,nan
39.83786208872485,-70.89938110964948,10.0,39.83795264553089,-70.8993630774378,nan
39.83786208872485,-70.89907322583052,10.0,39.83766539826231,-70.89912930849944,nan
39.83786208872485,-70.89876534201156,10.0,39.83808621956896,-70.89861484522412,nan
39.83786208872485,-70.8984574581926,10.0,39.83808621956896,-70.89861484522412,nan
39.83786208872485,-70.89814957437363,10.0,39.83801257894195,-70.8981085339953,nan
39.83786208872485,-70.89784169055467,10.0,39.83806616816915,-70.89786712727707,nan
39.83786208872485,-70.8975338067357,10.0,39.83725288490326,-70.89721765682845,nan
