mmsi,base_date_time,longitude,latitude,sog,cog,heading,vessel_name,imo,call_sign,vessel_type,status,length,width,draft,cargo,transceiver
636018800,2025-01-01 09:04:40,-73.8107,39.28111,9.5,9.7,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:12:52,-73.80576,39.30267,9.5,10.1,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:11:41,-73.80648,39.29961,9.5,10.1,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:15:11,-73.80434,39.3088,9.5,10.1,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:17:30,-73.80291,39.31485,9.5,10.1,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:18:41,-73.80219,39.31795,9.5,10.4,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:16:22,-73.80361,39.31187,9.5,10.5,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:14:01,-73.80505,39.30569,9.5,10.4,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:23:21,-73.79934,39.33029,9.6,10.8,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:24:30,-73.79856,39.33343,9.6,10.7,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:26:51,-73.79713,39.33961,9.6,10.2,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:27:52,-73.7965,39.34231,9.6,10.3,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:21:02,-73.80073,39.32417,9.6,9.7,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:25:42,-73.79783,39.33657,9.6,10.0,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:22:11,-73.80003,39.32728,9.6,10.1,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:30:12,-73.79513,39.34849,9.6,10.3,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:32:32,-73.79369,39.35463,9.6,10.5,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:29:02,-73.79581,39.34539,9.6,10.0,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:33:40,-73.793,39.35774,9.6,9.7,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:34:51,-73.7923,39.36087,9.6,9.9,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:31:20,-73.79443,39.35151,9.6,10.1,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:38:22,-73.79019,39.37015,9.6,10.2,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:36:02,-73.7916,39.36396,9.6,9.8,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:40:41,-73.78882,39.37636,9.6,9.3,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:41:51,-73.78817,39.37947,9.6,9.6,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:44:11,-73.78684,39.38562,9.6,9.1,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:47:41,-73.78493,39.39492,9.6,9.2,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:37:11,-73.79091,39.36702,9.6,9.8,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:43:02,-73.7875,39.38252,9.6,9.5,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:39:30,-73.78949,39.37321,9.6,9.7,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:50:01,-73.78367,39.40118,9.6,9.0,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:48:50,-73.78431,39.39801,9.6,8.9,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:45:21,-73.78622,39.38872,9.6,8.8,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:46:32,-73.78558,39.39186,9.6,9.6,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:55:41,-73.78067,39.41619,9.6,9.1,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:51:02,-73.78312,39.4038,9.6,9.2,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:52:11,-73.7825,39.40693,9.6,8.6,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:56:51,-73.78003,39.41936,9.6,8.6,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:54:31,-73.78127,39.41318,9.6,8.6,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:53:20,-73.78189,39.41004,9.6,8.9,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:58:00,-73.77946,39.42236,9.6,8.3,9,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 09:59:10,-73.77884,39.42552,9.6,8.9,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:00:00,-73.77841,39.42764,9.6,8.9,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:01:11,-73.77779,39.43079,9.6,8.6,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:02:31,-73.77703,39.43444,9.6,8.9,10,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:07:01,-73.77227,39.44557,9.7,30.3,31,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:08:10,-73.77027,39.44834,9.7,29.2,30,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:03:42,-73.77644,39.43755,9.5,7.7,12,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:04:48,-73.77573,39.44035,9.4,15.4,27,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:09:21,-73.76821,39.45124,9.9,28.5,30,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:10:30,-73.76625,39.4541,10.1,28.4,30,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:05:51,-73.77424,39.4429,9.4,27.7,32,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:11:41,-73.76413,39.45704,10.2,29.4,30,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:12:51,-73.76205,39.4599,10.3,29.5,30,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:14:00,-73.75993,39.46283,10.3,29.4,30,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:15:11,-73.75781,39.46578,10.4,28.8,30,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:16:21,-73.75571,39.4687,10.4,29.5,30,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:17:31,-73.75351,39.47166,10.4,29.6,30,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:18:42,-73.75137,39.47469,10.5,29.0,30,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:19:52,-73.74926,39.47767,10.4,28.7,30,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:22:02,-73.74531,39.48323,10.4,28.8,31,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:24:21,-73.74111,39.4891,10.5,29.0,30,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:25:31,-73.73897,39.49213,10.5,28.8,30,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:21:01,-73.74711,39.48065,10.5,29.1,30,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:30:11,-73.73041,39.50428,10.6,29.1,31,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:31:32,-73.72791,39.50774,10.6,28.6,30,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:33:52,-73.72363,39.51377,10.6,28.8,30,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:27:51,-73.73471,39.49821,10.6,28.5,31,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:29:01,-73.7325,39.50132,10.6,29.2,30,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:36:11,-73.71936,39.5198,10.5,28.7,30,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:35:00,-73.72152,39.51674,10.6,28.7,30,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:37:21,-73.71727,39.52276,10.5,29.0,31,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:39:41,-73.71295,39.52877,10.5,28.7,30,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:32:41,-73.72581,39.51071,10.6,29.1,31,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:42:00,-73.70866,39.53474,10.5,29.3,30,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 01:19:01,-74.19143,37.93163,11.6,17.7,18,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:38:31,-73.71507,39.5258,10.6,29.6,30,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:43:10,-73.70648,39.53775,10.5,29.3,30,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:44:21,-73.70427,39.54079,10.5,29.3,30,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:47:51,-73.69775,39.54969,10.5,29.7,30,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:48:52,-73.69584,39.55229,10.5,29.9,30,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:51:10,-73.69148,39.55818,10.5,30.3,30,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:50:01,-73.69365,39.55527,10.5,29.6,30,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:52:12,-73.68954,39.56075,10.5,30.1,30,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:45:31,-73.70211,39.54379,10.5,29.4,30,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:53:21,-73.68739,39.56364,10.5,30.1,30,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:54:31,-73.68517,39.56663,10.5,29.9,30,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:55:41,-73.68297,39.5696,10.5,29.8,30,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:56:51,-73.68078,39.57255,10.5,30.3,30,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:58:01,-73.67862,39.57541,10.5,30.2,30,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 10:59:12,-73.67637,39.57841,10.5,30.2,30,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 11:01:12,-73.67256,39.58354,10.5,30.1,30,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 11:02:20,-73.67037,39.58644,10.5,30.5,30,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 11:03:31,-73.66811,39.58938,10.5,30.6,30,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 11:00:01,-73.67481,39.58053,10.5,30.1,30,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 11:04:40,-73.6659,39.59231,10.5,30.6,30,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 11:07:01,-73.66169,39.59839,10.4,25.5,25,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 11:09:10,-73.65825,39.60404,10.5,25.7,25,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 11:08:02,-73.66013,39.60097,10.4,25.5,25,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 11:05:50,-73.66365,39.59532,10.5,29.1,26,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 11:11:30,-73.65443,39.61021,10.5,26.0,25,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 11:12:40,-73.65255,39.61326,10.5,25.7,25,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 11:14:50,-73.64898,39.61899,10.5,26.1,25,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 11:17:11,-73.64511,39.6252,10.5,25.6,25,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 11:18:21,-73.64318,39.62835,10.5,25.3,25,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 11:16:01,-73.64706,39.62206,10.5,25.8,25,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 11:21:41,-73.63773,39.63726,10.6,25.5,25,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 11:22:51,-73.63584,39.64033,10.6,25.5,25,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 11:19:22,-73.64159,39.631,10.5,24.9,25,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 11:25:12,-73.63202,39.64659,10.6,25.5,25,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 11:26:21,-73.6301,39.6497,10.6,25.9,25,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 01:26:51,-74.18164,37.9558,11.6,17.9,18,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 11:28:31,-73.62659,39.65546,10.5,25.2,25,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 11:27:30,-73.62822,39.65276,10.6,25.8,25,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 11:29:41,-73.62466,39.65855,10.5,25.8,25,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 11:30:52,-73.62276,39.66166,10.5,25.3,25,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 11:34:22,-73.61753,39.67099,10.1,17.0,15,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 11:32:00,-73.62093,39.66467,10.5,25.6,26,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 11:37:51,-73.61405,39.68059,10.3,15.8,15,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 11:39:00,-73.61282,39.68384,10.4,16.5,16,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 11:41:10,-73.61053,39.68988,10.4,15.9,15,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 11:42:11,-73.60952,39.69269,10.4,15.7,15,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 11:43:20,-73.60835,39.69593,10.5,16.2,16,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 11:44:31,-73.60708,39.69924,10.5,16.3,16,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 11:47:51,-73.60357,39.70862,10.5,15.7,15,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 11:50:11,-73.60115,39.71522,10.6,16.1,16,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 11:45:41,-73.60586,39.70252,10.5,16.1,15,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 11:49:01,-73.60237,39.71192,10.5,15.9,15,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 11:52:31,-73.59872,39.72182,10.6,15.3,15,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 11:53:41,-73.5975,39.72513,10.6,16.1,15,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 11:55:52,-73.59522,39.73129,10.5,16.0,15,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 11:54:51,-73.59625,39.72851,10.6,16.4,15,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 11:58:31,-73.59241,39.7389,10.6,15.8,15,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 12:20:41,-73.57193,39.79457,7.8,16.3,15,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 12:19:31,-73.57289,39.79208,7.8,16.2,16,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 11:59:42,-73.59118,39.74221,10.6,16.4,15,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 12:18:22,-73.57379,39.78972,7.9,15.7,16,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 12:24:12,-73.56935,39.80176,7.6,15.8,15,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 12:26:31,-73.56773,39.80624,6.2,15.1,14,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 12:25:20,-73.56851,39.80396,7.0,15.9,14,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 12:27:41,-73.56715,39.8079,5.6,15.9,15,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 12:28:51,-73.56656,39.80955,5.2,15.9,15,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 12:30:00,-73.56599,39.81108,4.8,16.0,15,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 12:31:11,-73.56545,39.81254,4.4,16.5,15,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 12:32:21,-73.56496,39.81386,4.1,16.3,14,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 12:33:31,-73.56447,39.81512,3.8,18.0,13,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 12:34:40,-73.56405,39.81624,3.5,17.1,11,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 12:37:02,-73.56333,39.81839,3.0,15.3,5,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 12:35:51,-73.56365,39.81734,3.3,16.8,8,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 12:38:11,-73.56307,39.81933,2.8,12.8,1,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 12:39:12,-73.56288,39.82005,2.6,11.9,358,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 12:40:20,-73.56269,39.82088,2.4,10.6,355,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 12:41:31,-73.56256,39.82166,2.2,8.1,352,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 12:43:51,-73.56238,39.82301,1.9,5.9,347,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 12:42:41,-73.56245,39.82233,2.1,6.9,349,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 12:45:00,-73.56233,39.82365,1.8,5.0,344,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 12:47:22,-73.56229,39.82481,1.6,1.4,339,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 12:49:41,-73.56229,39.82584,1.5,0.3,334,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 12:48:31,-73.56229,39.82535,1.5,1.3,337,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 12:50:51,-73.56229,39.82635,1.5,0.5,331,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 12:52:01,-73.56228,39.82682,1.4,1.7,328,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 12:54:20,-73.56231,39.82769,1.2,0.1,323,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 12:55:41,-73.56234,39.82815,1.1,359.8,320,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 12:53:10,-73.56229,39.82726,1.3,0.1,326,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 12:58:12,-73.56237,39.82898,1.1,0.3,315,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 12:57:02,-73.56235,39.82861,1.1,359.3,317,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 12:59:30,-73.56238,39.82937,1.0,358.9,312,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 13:00:12,-73.56239,39.82959,1.0,359.8,311,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 13:01:20,-73.5624,39.82992,1.0,2.6,309,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 13:06:01,-73.56229,39.83121,0.9,8.8,301,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 13:02:21,-73.56239,39.8302,1.0,4.1,307,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
636018800,2025-01-01 13:03:32,-73.56235,39.83053,1.0,2.6,306,MAERSK KARLSKRONA,IMO9085558,D5RL4,79,0,318,43,12.1,79,A
